Year,Team,PlayerID,Player,Position,Experience,AV
2021,cle,AlleBr01,Brian Allen,DB,4,0
2021,cle,BeckOd00,Odell Beckham Jr.,WR,7,2
2021,cle,BillAn00,Andrew Billings,NT,4,0
2021,cle,BitoJo00,Joel Bitonio,LG,7,14
2021,cle,BradJa01,Ja'Marcus Bradley,WR,1,1
2021,cle,BronJo01,Josiah Bronson,DT,Rook,0
2021,cle,BryaHa00,Harrison Bryant,TE,1,2
2021,cle,CageLa01,Lawrence Cager,WR,1,0
2021,cle,ChubNi00,Nick Chubb,RB,3,10
2021,cle,ClowJa00,Jadeveon Clowney,RDE,7,6
2021,cle,ColbAd00,Adrian Colbert,DB,4,0
2021,cle,ColqDu20,Dustin Colquitt,P,16,0
2021,cle,ConkJa00,Jack Conklin,RT,5,3
2021,cle,DayxSh00,Sheldon Day,DT,5,1
2021,cle,DelpGr00,Grant Delpit,SS,1,3
2021,cle,DunnMi01,Michael Dunn,T,1,1
2021,cle,ElliJo02,Jordan Elliott,DT,1,2
2021,cle,FeltDe00,Demetric Felton,WR,Rook,2
2021,cle,FielTo00,Tony Fields,LB,Rook,1
2021,cle,ForrMi00,Miller Forristall,TE,Rook,0
2021,cle,FranJo03,Jordan Franks,TE,3,0
2021,cle,FrohHj00,Hjalte Froholdt,G,1,0
2021,cle,GarrMy00,Myles Garrett,LDE,4,17
2021,cle,GillJa00,Jamie Gillan,P,2,1
2021,cle,GreeAJ00,A.J. Green,CB,1,1
2021,cle,GustPo01,Porter Gustin,DE,2,1
2021,cle,HancBl00,Blake Hance,RT,Rook,4
2021,cle,HarrNi01,Nick Harris,C,1,1
2021,cle,HarrTi01,Tim Harris,DB,1,0
2021,cle,HarrRo02,Ronnie Harrison,SS,3,4
2021,cle,HarvWi00,Willie Harvey,LB,2,0
2021,cle,HiggRa00,Rashard Higgins,WR,5,2
2021,cle,HillTr01,Troy Hill,DB,6,2
2021,cle,HoopAu00,Austin Hooper,TE,5,3
2021,cle,HubbCh00,Chris Hubbard,T,7,0
2021,cle,HudsJa00,James Hudson,T,Rook,2
2021,cle,HughCh01,Charley Hughlett,LS,6,1
2021,cle,HuntKa00,Kareem Hunt,RB,4,4
2021,cle,JackJo02,Joe Jackson,DE,2,1
2021,cle,JackMa02,Malik Jackson,RDT,9,6
2021,cle,JanoAn00,Andy Janovich,RB,5,0
2021,cle,JohnDE04,D'Ernest Johnson,RB,2,4
2021,cle,JohnJo10,John Johnson,FS,4,5
2021,cle,KeenCa00,Case Keenum,QB,8,1
2021,cle,KellJo00,John Kelly,RB,3,0
2021,cle,LandJa00,Jarvis Landry,WR,7,5
2021,cle,LeCoRi00,Richard LeCounte,DB,Rook,1
2021,cle,LeexEl00,Elijah Lee,LB,4,1
2021,cle,MayfBa00,Baker Mayfield,QB,3,10
2021,cle,McDoMa00,Malik McDowell,LDT,1,6
2021,cle,McKiTa00,Takkarist McKinley,DE,4,2
2021,cle,McLaCh00,Chase McLaughlin,K,2,2
2021,cle,MillHe01,Herb Miller,DB,1,0
2021,cle,MoffJo01,Jovante Moffatt,S,1,0
2021,cle,MullNi00,Nick Mullens,QB,3,0
2021,cle,NaggCh00,Chris Naggar,K,Rook,0
2021,cle,NatsJo00,Jojo Natson,WR,4,0
2021,cle,NewsGr00,Greg Newsome II,RCB,Rook,3
2021,cle,NjokDa00,David Njoku,TE,4,4
2021,cle,OdenIf00,Ifeadi Odenigbo,DE,3,1
2021,cle,OwusJe00,Jeremiah Owusu-Koramoah,LLB,Rook,4
2021,cle,PeopDo00,Donovan Peoples-Jones,WR,1,5
2021,cle,PhilJa01,Jacob Phillips,LB,1,1
2021,cle,SchwAn00,Anthony Schwartz,WR,Rook,1
2021,cle,SmitMa02,Malcolm Smith,MLB,10,4
2021,cle,StanJo02,Johnny Stanton,RB,1,0
2021,cle,StewM.00,M.J. Stewart,DB,3,1
2021,cle,TakiSi00,Sione Takitaki,RLB,2,4
2021,cle,TaylAl02,Alex Taylor-Prioleau,T,1,0
2021,cle,TellWy00,Wyatt Teller,RG,3,10
2021,cle,ThomTe00,Tedric Thompson,DB,4,0
2021,cle,TogiTo00,Tommy Togiai,DT,Rook,0
2021,cle,TretJC00,J.C. Tretter,C,7,6
2021,cle,WalkAn01,Anthony Walker,MLB,4,5
2021,cle,WardDe02,Denzel Ward,LCB,3,8
2021,cle,WeavCu00,Curtis Weaver,LB,1,0
2021,cle,WillGr00,Greedy Williams,RCB,2,3
2021,cle,WillJe04,Jedrick Wills Jr.,LT,1,6
2021,cle,WilsMa03,Mack Wilson,LLB,2,3
2021,rav,AndrMa00,Mark Andrews,TE,3,10
2021,rav,AverAn00,Anthony Averett,LCB,3,6
2021,rav,BateRa00,Rashod Bateman,WR,Rook,4
2021,rav,BellLe00,Le'Veon Bell,RB,8,0
2021,rav,BoarCh00,Chris Board,LB,3,1
2021,rav,BowsTy00,Tyus Bowser,ROLB/LILB,4,9
2021,rav,BoykMi00,Miles Boykin,WR,2,0
2021,rav,BoylNi00,Nick Boyle,TE,6,0
2021,rav,BozeBr00,Bradley Bozeman,C,3,5
2021,rav,BrowMa04,Marquise Brown,WR,2,8
2021,rav,ByneJo00,Josh Bynes,LILB,10,6
2021,rav,CampCa99,Calais Campbell,RDE/LDE,13,7
2021,rav,CannTr00,Trenton Cannon,RB,3,0
2021,rav,CarpJa00,James Carpenter,T,10,0
2021,rav,ClarCh00,Chuck Clark,SS,4,7
2021,rav,ClevBe00,Ben Cleveland,G,Rook,2
2021,rav,ColoTr01,Trystan Colon,C,1,1
2021,rav,DuveDe00,Devin Duvernay,WR,1,2
2021,rav,ElliDe02,DeShon Elliott,FS,2,3
2021,rav,ElliJu01,Justin Ellis,NT,7,3
2021,rav,FergJa02,Jaylon Ferguson,DE,2,1
2021,rav,FreeDe00,Devonta Freeman,RB,7,4
2021,rav,HarrMa06,Malik Harrison,ROLB,1,3
2021,rav,HayeDa00,Daelin Hayes,DE,Rook,0
2021,rav,HousJu00,Justin Houston,LOLB,10,8
2021,rav,HumpMa00,Marlon Humphrey,RCB,4,5
2021,rav,HuntTy01,Tyler Huntley,QB,1,2
2021,rav,JackLa00,Lamar Jackson,QB,3,11
2021,rav,JackRo00,Robert Jackson,DB,2,0
2021,rav,JeffTo00,Tony Jefferson,DB,8,0
2021,rav,JohnJo05,Josh Johnson,QB,12,1
2021,rav,JoneJa09,Jaryd Jones-Smith,T,1,0
2021,rav,KochSa20,Sam Koch,P,15,2
2021,rav,LeviAn00,Anthony Levine,DB,9,1
2021,rav,MackIs00,Isaiah Mack,DT,2,0
2021,rav,MaduJu00,Nnamdi Madubuike,LDE,1,6
2021,rav,McCrNa00,Nate McCrary,RB,Rook,0
2021,rav,McKeKa00,Kahlil McKenzie,DT,1,0
2021,rav,McPhPe00,Pernell McPhee,DE,10,1
2021,rav,MekaPa00,Patrick Mekari,RT,2,5
2021,rav,MoorNi00,Nick Moore,LS,1,1
2021,rav,MurrLa00,Latavius Murray,RB,7,3
2021,rav,OgbuCe00,Cedric Ogbuehi,T,6,0
2021,rav,OlivJo00,Josh Oliver,TE,2,1
2021,rav,OwehJa00,Odafe Oweh,DE,Rook,3
2021,rav,PhilTy00,Tyre Phillips,RT,1,2
2021,rav,PoljTo00,Tony Poljan,TE,Rook,0
2021,rav,PoweBe00,Ben Powers,LG,2,4
2021,rav,ProcJa00,James Proche,WR,1,2
2021,rav,QueePa00,Patrick Queen,RILB,1,9
2021,rav,RicaPa00,Patrick Ricard,FB,4,0
2021,rav,RichJo00,Jordan Richards,DB,6,0
2021,rav,SeymKe00,Kevon Seymour,DB,5,1
2021,rav,SharDa02,David Sharpe,T,4,0
2021,rav,SmitAn23,Andre Smith,T,12,0
2021,rav,SmitJi03,Jimmy Smith,DB,10,1
2021,rav,StanRo00,Ronnie Stanley,T,5,0
2021,rav,StepBr01,Brandon Stephens,FS,Rook,5
2021,rav,StonGe00,Geno Stone,S,1,2
2021,rav,ThomJo04,Joe Thomas,OLB,6,0
2021,rav,TomlEr01,Eric Tomlinson,TE,5,0
2021,rav,TuckJu00,Justin Tucker,K,9,6
2021,rav,VillAl00,Alejandro Villanueva,LT,6,7
2021,rav,WallTy00,Tylan Wallace,WR,Rook,0
2021,rav,WashAr00,Ar'Darius Washington,DB,Rook,0
2021,rav,WashBr01,Broderick Washington Jr.,DT,1,2
2021,rav,WatkSa00,Sammy Watkins,WR,7,3
2021,rav,WelcKr00,Kristian Welch,LB,1,1
2021,rav,WestCh03,Chris Westry,DB,1,1
2021,rav,WilkMa00,Mazzi Wilkins,DB,2,0
2021,rav,WillBr02,Brandon Williams,NT,8,7
2021,rav,WillTy01,Ty'Son Williams,RB,Rook,2
2021,rav,WorlDa00,Daryl Worley,DB,5,0
2021,rav,YounTa01,Tavon Young,DB,5,4
2021,rav,ZeitKe00,Kevin Zeitler,RG,9,6
2021,cin,AdenHa00,Hakeem Adeniji,RG,1,4
2021,cin,AlleBr00,Brandon Allen,QB,2,0
2021,cin,AlleRi00,Ricardo Allen,DB,6,1
2021,cin,ApplEl00,Eli Apple,LCB,5,6
2021,cin,AwuzCh00,Chidobe Awuzie,RCB,4,5
2021,cin,BachJo01,Joe Bachie,LB,1,2
2021,cin,BailMa01,Markus Bailey,LB,1,3
2021,cin,BateJe00,Jessie Bates III,FS,3,6
2021,cin,BellVo00,Vonn Bell,SS,5,6
2021,cin,BoydTy00,Tyler Boyd,WR,5,8
2021,cin,BurrJo01,Joe Burrow,QB,1,15
2021,cin,CaliAu00,Austin Calitro,LB,3,0
2021,cin,CarmJa00,Jackson Carman,RG,Rook,4
2021,cin,ChasJa00,Ja'Marr Chase,WR,Rook,13
2021,cin,DaniMi00,Mike Daniels,DT,9,1
2021,cin,DaviJa06,Jalen Davis,DB,3,1
2021,cin,DaviSe00,Sean Davis,DB,5,0
2021,cin,DaviAk01,Akeem Davis-Gaither,LB,1,1
2021,cin,EvanCh02,Chris Evans,RB,Rook,2
2021,cin,EvanJo01,Jordan Evans,LB,4,0
2021,cin,FlowTr01,Tre Flowers,DB,3,1
2021,cin,FryxEl01,Elliott Fry,K,1,0
2021,cin,HargVe00,Vernon Hargreaves III,DB,5,1
2021,cin,HarrCl20,Clark Harris,TE,13,1
2021,cin,HendTr01,Trayvon Henderson,DB,2,1
2021,cin,HendTr00,Trey Hendrickson,RDE,4,11
2021,cin,HiggTe00,Tee Higgins,WR,1,10
2021,cin,HillB.00,B.J. Hill,DT,3,3
2021,cin,HillTr03,Trey Hill,C,Rook,2
2021,cin,HiltMi01,Mike Hilton,DB,4,4
2021,cin,HodgDa01,Darius Hodge,LB,Rook,0
2021,cin,HopkTr01,Trey Hopkins,C,5,7
2021,cin,HubbSa00,Sam Hubbard,LDE,3,9
2021,cin,HubeKe20,Kevin Huber,P,12,3
2021,cin,IrwiTr00,Trenton Irwin,WR,2,0
2021,cin,JohnFr01,Fred Johnson,G,2,1
2021,cin,JohnCl00,Clay Johnston,LB,1,1
2021,cin,JoneKe03,Keandre Jones,LB,1,0
2021,cin,KareKh00,Khalid Kareem,DE,1,1
2021,cin,KerrZa00,Zach Kerr,DT,7,0
2021,cin,McClNi00,Nick McCloud,CB,Rook,0
2021,cin,McPhEv00,Evan McPherson,K,Rook,4
2021,cin,MixoJo00,Joe Mixon,RB,4,10
2021,cin,MorgSt02,Stanley Morgan Jr.,WR,2,0
2021,cin,OgunLa00,Larry Ogunjobi,LDT,4,8
2021,cin,PeriSa00,Samaje Perine,RB,4,3
2021,cin,PhilDa02,Darius Phillips,DB,3,1
2021,cin,PratGe00,Germaine Pratt,MLB,2,8
2021,cin,PrinIs00,Isaiah Prince,T,2,3
2021,cin,RayxWy01,Wyatt Ray,LB,1,2
2021,cin,ReadD.00,D.J. Reader,RDT,5,7
2021,cin,ReifRi00,Riley Reiff,RT,9,7
2021,cin,SampCa00,Cameron Sample,DE,Rook,1
2021,cin,SampDr00,Drew Sample,TE,2,1
2021,cin,SchrMa00,Mason Schreck,TE,3,0
2021,cin,ShelTy00,Tyler Shelvin,DT,Rook,0
2021,cin,SmitDA03,D'Ante Smith,T,Rook,1
2021,cin,SpaiQu00,Quinton Spain,LG,6,8
2021,cin,SpenNo00,Noah Spence,LB,5,0
2021,cin,SquaDa00,Damion Square,DE,8,0
2021,cin,Sua-Xa00,Xavier Su'a-Filo,G,7,1
2021,cin,SuthKe00,Keaton Sutherland,G,2,0
2021,cin,TateAu00,Auden Tate,WR,3,0
2021,cin,TaylTr02,Trent Taylor,WR,4,0
2021,cin,ThomMi02,Michael Thomas,DB,8,1
2021,cin,ThomMi04,Mike Thomas,WR,5,0
2021,cin,TupoJo00,Josh Tupou,DT,4,5
2021,cin,UzomC.00,C.J. Uzomah,TE,6,4
2021,cin,WaynTr00,Trae Waynes,DB,6,1
2021,cin,WilcMi01,Mitchell Wilcox,TE,Rook,0
2021,cin,WillJo10,Jonah Williams,LT,1,9
2021,cin,WillPo01,Pooka Williams,RB,Rook,0
2021,cin,WillTr06,Trayveon Williams,RB,2,0
2021,cin,WilsBr01,Brandon Wilson,RB,4,1
2021,cin,WilsLo00,Logan Wilson,LLB,1,8
2021,cin,WrenRe00,Renell Wren,DT,2,0
2021,pit,AdamMo00,Montravius Adams,DT,4,2
2021,pit,AlleMa03,Marcus Allen,DB,3,1
2021,pit,AluaTy99,Tyson Alualu,NT,11,1
2021,pit,ArchDa01,Daniel Archibong,DT,Rook,0
2021,pit,BallKa00,Kalen Ballage,RB,3,0
2021,pit,BannZa00,Zach Banner,T,4,0
2021,pit,BoswCh00,Chris Boswell,K,6,5
2021,pit,BuggIs00,Isaiah Buggs,NT,2,3
2021,pit,BushDe01,Devin Bush Jr.,RILB,2,6
2021,pit,CharTa00,Taco Charlton,DE,4,1
2021,pit,ClayCh01,Chase Claypool,WR,1,7
2021,pit,CowaRa00,Rashaad Coward,DT,4,0
2021,pit,DaviCa03,Carlos Davis,DT,1,0
2021,pit,DotsKe00,Kevin Dotson,LG,1,3
2021,pit,EbroEr00,Eric Ebron,TE,7,1
2021,pit,EdmuTe00,Terrell Edmunds,SS,3,6
2021,pit,EdmuTr00,Trey Edmunds,RB,4,0
2021,pit,FinnB.01,B.J. Finney,C,5,1
2021,pit,FitzMi00,Minkah Fitzpatrick,FS,3,6
2021,pit,FreiPa00,Pat Freiermuth,TE,Rook,4
2021,pit,GentZa00,Zach Gentry,TE,2,1
2021,pit,GilbUl00,Ulysees Gilbert,LB,2,1
2021,pit,GreeCh02,Chaz Green,T,5,0
2021,pit,GreeKe02,Kendrick Green,C,Rook,5
2021,pit,HadeJo99,Joe Haden,LCB,11,4
2021,pit,HaegJo00,Joe Haeg,T,5,1
2021,pit,HarrNa00,Najee Harris,RB,Rook,10
2021,pit,HarvPr00,Pressley Harvin III,P,Rook,1
2021,pit,HassJ.00,J.C. Hassenauer,C,1,2
2021,pit,HeywCa01,Cameron Heyward,DT,10,16
2021,pit,HighAl02,Alex Highsmith,ROLB,1,7
2021,pit,IngrMe00,Melvin Ingram,LB,9,1
2021,pit,JohnBu01,Buddy Johnson,LB,Rook,0
2021,pit,JohnDi01,Diontae Johnson,WR,2,9
2021,pit,JoneJa11,Jamir Jones,LB,1,1
2021,pit,JoseKa00,Karl Joseph,DB,5,0
2021,pit,KillMi00,Miles Killebrew,DB,5,2
2021,pit,KuntCh02,Christian Kuntz,LB,1,1
2021,pit,LaynJu00,Justin Layne,DB,2,1
2021,pit,LeglJo00,John Leglue,LG,1,2
2021,pit,LoudIs00,Isaiahh Loudermilk,DT,Rook,2
2021,pit,MaulAr00,Arthur Maulet,DB,4,1
2021,pit,McClRa00,Ray-Ray McCloud,WR,3,2
2021,pit,McFaAn00,Anthony McFarland Jr.,RB,1,0
2021,pit,MillAn02,Anthony Miller,WR,3,0
2021,pit,MondHe00,Henry Mondeaux,DT,1,2
2021,pit,MoorDa05,Dan Moore,LT,Rook,7
2021,pit,NorwTr00,Tre Norwood,DB,Rook,2
2021,pit,OkorCh00,Chukwuma Okorafor,RT,3,7
2021,pit,PierJa01,James Pierre,CB,1,2
2021,pit,RadeKe00,Kevin Rader,TE,1,0
2021,pit,RoetBe00,Ben Roethlisberger,QB,17,9
2021,pit,RudoMa00,Mason Rudolph,QB,2,1
2021,pit,ScalTe00,Tegray Scales,LB,1,0
2021,pit,SchoJo00,Joe Schobert,LILB,5,6
2021,pit,ScotDe01,Delontae Scott,DE,1,0
2021,pit,SimoJo01,John Simon,LB,8,0
2021,pit,SimsSt00,Steven Sims,WR,2,0
2021,pit,SmitJu00,JuJu Smith-Schuster,WR,4,1
2021,pit,SnelBe00,Benny Snell Jr.,RB,2,1
2021,pit,SpilRo00,Robert Spillane,LB,3,2
2021,pit,SuttCa00,Cameron Sutton,RCB,4,6
2021,pit,TurnTr01,Trai Turner,RG,7,6
2021,pit,TuszDe00,Derrek Tuszka,DE,1,1
2021,pit,WaitCo00,Corliss Waitman,P,Rook,0
2021,pit,WashJa00,James Washington,WR,3,2
2021,pit,WattDe00,Derek Watt,FB,5,0
2021,pit,WattT.00,T.J. Watt,LOLB,4,15
2021,pit,WhitCo05,Cody White,WR,Rook,0
2021,pit,WithAh00,Ahkello Witherspoon,DB,4,2
